chrome.exe|HP\hp-pc|3432|46.29296875
chrome.exe|HP\hp-pc|3464|128.7109375
WmiPrvSE.exe||3548|13.5703125
WUDFHost.exe||3564|22.69140625
WmiPrvSE.exe||3584|9.390625
PROCES~2.EXE|HP\hp-pc|3588|8.29296875
OPBHOBrokerDsktop.exe|HP\hp-pc|3636|2.328125
GoogleCrashHandler.exe||3800|1.328125
svchost.exe||3868|0.8828125
LMS.exe||3992|3.83203125
HPSupportSolutionsFrameworkService.exe||3996|26.6875
chrome.exe|HP\hp-pc|4168|16.875
CoolSense.exe|HP\hp-pc|4236|1.8828125
hpqwmiex.exe||4244|1.43359375
YouCamService.exe|HP\hp-pc|4248|4.21875
chrome.exe|HP\hp-pc|4356|9.015625
concentr.exe|HP\hp-pc|4388|9.3515625
opvapp.exe||4416|1.86328125
igfxEM.exe|HP\hp-pc|4424|3.3359375
igfxHK.exe|HP\hp-pc|4496|1.8828125
GoogleDriveFS.exe|HP\hp-pc|4508|25.828125
nvtray.exe|HP\hp-pc|4520|3.5078125
SynTPHelper.exe|HP\hp-pc|4632|0.76953125
NvBackend.exe|HP\hp-pc|4708|10.0234375
HPMSGSVC.exe|HP\hp-pc|4760|1.52734375
jucheck.exe|HP\hp-pc|4800|3.76171875
SearchIndexer.exe||4924|29.21875
OPBHOBroker.exe|HP\hp-pc|5004|2.1796875
chrome.exe|HP\hp-pc|5136|22.0234375
jusched.exe|HP\hp-pc|5192|3.91796875
androidnotifier.exe|HP\hp-pc|5276|1.22265625
AuthManSvr.exe|HP\hp-pc|5372|5.33984375
NPDATABKP.EXE|HP\hp-pc|5492|2.46484375
pycharm64.exe|HP\hp-pc|5552|1868.8125
chrome.exe|HP\hp-pc|5628|50.46484375
Receiver.exe|HP\hp-pc|5668|10.73828125
NPAV4.EXE|HP\hp-pc|5724|17.5625
adb.exe|HP\hp-pc|5772|1.70703125
wfcrun32.exe|HP\hp-pc|6044|4.33203125
audiodg.exe||6148|37.66796875
SettingSyncHost.exe|HP\hp-pc|6316|11.40625
APCONSVC.EXE||6400|9.38671875
crashpad_handler.exe|HP\hp-pc|6428|1.19140625
GoogleDriveFS.exe|HP\hp-pc|6524|11.49609375
chrome.exe|HP\hp-pc|6580|45.26171875
chrome.exe|HP\hp-pc|6640|80.9609375
GoogleDriveFS.exe|HP\hp-pc|6688|12.8984375
GoogleDriveFS.exe|HP\hp-pc|6776|18.22265625
conhost.exe|HP\hp-pc|6812|1.07421875
unsecapp.exe|HP\hp-pc|6884|1.609375
GoogleDriveFS.exe|HP\hp-pc|6976|29.94921875
chrome.exe|HP\hp-pc|6980|178.6953125
chrome.exe|HP\hp-pc|6996|16.59765625
chrome.exe|HP\hp-pc|7000|7.2421875
NPAVIDS.EXE||7020|6.1328125
chrome.exe|HP\hp-pc|7200|21.02734375
conhost.exe|HP\hp-pc|7216|1.1484375
GZIP.EXE|HP\hp-pc|7256|0.85546875
taskhost.exe||7328|18.3515625
chrome.exe|HP\hp-pc|7400|30.484375
chrome.exe|HP\hp-pc|7460|67.921875
cmd.exe|HP\hp-pc|7536|1.5859375
chrome.exe|HP\hp-pc|7608|23.046875
ZVMOUNT.EXE|HP\hp-pc|7624|2.4765625
chrome.exe|HP\hp-pc|7824|16.6640625
conhost.exe||7888|0.68359375
chrome.exe|HP\hp-pc|7908|23.2109375
chrome.exe|HP\hp-pc|7920|136.58984375
chrome.exe|HP\hp-pc|7992|19.88671875
SnippingTool.exe|HP\hp-pc|8068|2.77734375
NPDEC.EXE||8216|9.68359375
chrome.exe|HP\hp-pc|8448|71.65625
Zoom.exe|HP\hp-pc|8644|273.65625
chrome.exe|HP\hp-pc|8708|15.27734375
chrome.exe|HP\hp-pc|8732|61.59375
CptHost.exe|HP\hp-pc|8788|5.8984375
chrome.exe|HP\hp-pc|9396|17.88671875
RuntimeBroker.exe|HP\hp-pc|9464|4.2734375
chrome.exe|HP\hp-pc|9728|61.51171875
dllhost.exe||9836|1.8671875
fsnotifier.exe|HP\hp-pc|9900|0.38671875
conhost.exe|HP\hp-pc|9912|0.77734375
ZVMonNt.exe||10336|26.59375
chrome.exe|HP\hp-pc|10588|27.92578125
chrome.exe|HP\hp-pc|11012|20.08984375
chrome.exe|HP\hp-pc|11108|16.8046875
chrome.exe|HP\hp-pc|11292|13.28125
chrome.exe|HP\hp-pc|11628|16.640625
chrome.exe|HP\hp-pc|11636|16.39453125
chrome.exe|HP\hp-pc|11944|16.6953125
chrome.exe|HP\hp-pc|12180|30.0234375
chrome.exe|HP\hp-pc|12224|104.953125
chrome.exe|HP\hp-pc|12456|16.9375
chrome.exe|HP\hp-pc|12552|17.78515625
chrome.exe|HP\hp-pc|12852|33.24609375
chrome.exe|HP\hp-pc|12860|16.7109375
taskeng.exe||13048|1.30859375
chrome.exe|HP\hp-pc|13124|18.03515625
chrome.exe|HP\hp-pc|13152|34.26953125
python.exe|HP\hp-pc|14164|137.76953125
